date,clinic_name,visit_type,backlog_severity
2020-03-31,BOONAH DENTAL CLINIC,Priority 1,0.00
2020-03-31,BOONAH DENTAL CLINIC,Priority 2,100.00
2020-03-31,BOWEN DENTAL CLINIC,Clinical Assessment,0.00
2020-03-31,BOWEN DENTAL CLINIC,General,2936.25
2020-03-31,BOWEN DENTAL CLINIC,Priority 2,40.00
2020-03-31,BOWEN DENTAL CLINIC,Priority 3,202.50
2020-03-31,BUNDABERG DENTAL CLINIC,Clinical Assessment,0.00
2020-03-31,BUNDABERG DENTAL CLINIC,General,13342.50
2020-03-31,BUNDABERG DENTAL CLINIC,General Anaesthetic Category 1,10.00
2020-03-31,BUNDABERG DENTAL CLINIC,General Anaesthetic Category 3,423.75
2020-03-31,BUNDABERG DENTAL CLINIC,Priority 1,10.00
2020-03-31,BUNDABERG DENTAL CLINIC,Priority 2,2690.00
2020-03-31,BUNDABERG DENTAL CLINIC,Priority 3,723.75
2020-03-31,CABOOLTURE DENTAL CLINIC,Clinical Assessment,30.00
2020-03-31,CABOOLTURE DENTAL CLINIC,General,20321.25
2020-03-31,CABOOLTURE DENTAL CLINIC,General Anaesthetic Category 1,0.00
2020-03-31,CABOOLTURE DENTAL CLINIC,General Anaesthetic Category 2,0.00
2020-03-31,CABOOLTURE DENTAL CLINIC,General Anaesthetic Category 3,0.00
2020-03-31,CABOOLTURE DENTAL CLINIC,Priority 1,800.00
2020-03-31,CABOOLTURE DENTAL CLINIC,Priority 2,4150.00
2020-03-31,CABOOLTURE DENTAL CLINIC,Priority 3,5058.75
2020-03-31,CAIRNS NTH DENTAL CLINIC,General,9671.25
2020-03-31,CAIRNS NTH DENTAL CLINIC,General Anaesthetic Category 3,1211.25
2020-03-31,CAIRNS NTH DENTAL CLINIC,Priority 1,20.00
2020-03-31,CAIRNS NTH DENTAL CLINIC,Priority 3,1050.00
2020-03-31,CALOUNDRA DENTAL CLINIC,Clinical Assessment,20.00
2020-03-31,CALOUNDRA DENTAL CLINIC,General,13211.25
2020-03-31,CALOUNDRA DENTAL CLINIC,Priority 2,290.00
2020-03-31,CALOUNDRA DENTAL CLINIC,Priority 3,678.75
2020-03-31,CAPE YORK DENTAL CLINIC,General,1496.25
2020-03-31,CAPE YORK DENTAL CLINIC,General Anaesthetic Category 1,50.00
2020-03-31,CAPE YORK DENTAL CLINIC,General Anaesthetic Category 2,70.00
2020-03-31,CAPE YORK DENTAL CLINIC,General Anaesthetic Category 3,52.50
2020-03-31,CAPE YORK DENTAL CLINIC,Priority 1,20.00
2020-03-31,CAPE YORK DENTAL CLINIC,Priority 2,50.00
2020-03-31,CAPE YORK DENTAL CLINIC,Priority 3,45.00
2020-03-31,CAPRICORN COAST DENTAL,Clinical Assessment,0.00
2020-03-31,CAPRICORN COAST DENTAL,General,4931.25
2020-03-31,CAPRICORN COAST DENTAL,General Anaesthetic Category 1,0.00
2020-03-31,CAPRICORN COAST DENTAL,Priority 1,140.00
2020-03-31,CAPRICORN COAST DENTAL,Priority 2,470.00
2020-03-31,CAPRICORN COAST DENTAL,Priority 3,191.25
2020-03-31,CENTRAL WEST DENTAL CLINICS,General,2460.00
2020-03-31,CENTRAL WEST DENTAL CLINICS,Priority 1,0.00
2020-03-31,CENTRAL WEST DENTAL CLINICS,Priority 3,187.50
2020-03-31,CHARLEVILLE DENTAL CLINIC,General,892.50
2020-03-31,CHARLEVILLE DENTAL CLINIC,General Anaesthetic Category 1,0.00
2020-03-31,CHARLEVILLE DENTAL CLINIC,Priority 3,37.50
2020-03-31,CHARTERS TOWERS DENTAL CL,Clinical Assessment,30.00
2020-03-31,CHARTERS TOWERS DENTAL CL,General,1102.50
2020-03-31,CHARTERS TOWERS DENTAL CL,Priority 1,0.00
2020-03-31,CHARTERS TOWERS DENTAL CL,Priority 2,0.00
2020-03-31,CHILDERS DENTAL CLINIC,Clinical Assessment,0.00
2020-03-31,CHILDERS DENTAL CLINIC,General,855.00
2020-03-31,CHILDRENS ORAL HEALTH,General Anaesthetic Category 1,0.00
2020-03-31,CHILDRENS ORAL HEALTH,General Anaesthetic Category 2,800.00
2020-03-31,CHILDRENS ORAL HEALTH,General Anaesthetic Category 3,663.75
2020-03-31,CHILDRENS ORAL HEALTH,Priority 1,20.00
2020-03-31,CHILDRENS ORAL HEALTH,Priority 2,0.00
2020-03-31,CHILDRENS ORAL HEALTH,Priority 3,930.00
2020-03-31,CLERMONT DENTAL CLINIC,General,262.50
2020-03-31,CLONCURRY DENTAL,General,371.25
2020-03-31,CLONCURRY DENTAL,Priority 1,10.00
2020-03-31,CLONCURRY DENTAL,Priority 3,45.00
2020-03-31,COLLINGWOOD PARK DENTAL C,Clinical Assessment,160.00
2020-03-31,COLLINGWOOD PARK DENTAL C,General,7410.00
2020-03-31,COLLINGWOOD PARK DENTAL C,Priority 2,590.00
2020-03-31,COLLINGWOOD PARK DENTAL C,Priority 3,105.00
2020-03-31,COLLINSVILLE DENTAL CLINI,General,558.75
2020-03-31,CROYDON DENTAL CLINIC,General,0.00
2020-03-31,CUNNAMULLA DENTAL CLINIC,General,296.25
2020-03-31,CUNNAMULLA DENTAL CLINIC,Priority 3,26.25
2020-03-31,DALBY DENTAL CLINIC,Clinical Assessment,0.00
2020-03-31,DALBY DENTAL CLINIC,General,3487.50
2020-03-31,DALBY DENTAL CLINIC,General Anaesthetic Category 2,20.00
2020-03-31,DALBY DENTAL CLINIC,General Anaesthetic Category 3,22.50
2020-03-31,DALBY DENTAL CLINIC,Priority 1,0.00
2020-03-31,DALBY DENTAL CLINIC,Priority 2,20.00
2020-03-31,DALBY DENTAL CLINIC,Priority 3,108.75
2020-03-31,DIRRANBANDI DENTAL CLINIC,General,63.75
2020-03-31,EDMONTON DENTAL CLINIC,General,5595.00
2020-03-31,EDMONTON DENTAL CLINIC,Priority 3,757.50
2020-03-31,EMERALD DENTAL CLINIC,Clinical Assessment,0.00
2020-03-31,EMERALD DENTAL CLINIC,General,1488.75
2020-03-31,EMERALD DENTAL CLINIC,General Anaesthetic Category 3,3.75
2020-03-31,EMERALD DENTAL CLINIC,Priority 1,190.00
2020-03-31,EMERALD DENTAL CLINIC,Priority 2,270.00
2020-03-31,EMERALD DENTAL CLINIC,Priority 3,86.25
2020-03-31,ESK DENTAL CLINIC,General,2272.50
2020-03-31,ESK DENTAL CLINIC,Priority 2,40.00
2020-03-31,ESK DENTAL CLINIC,Priority 3,0.00
2020-03-31,GATTON DENTAL CLINIC,General,697.50
2020-03-31,GATTON DENTAL CLINIC,Priority 2,10.00
2020-03-31,GAYNDAH DENTAL CLINIC,Clinical Assessment,0.00
2020-03-31,GAYNDAH DENTAL CLINIC,General,1110.00
2020-03-31,GAYNDAH DENTAL CLINIC,Priority 3,150.00
2020-03-31,GC SOUTHPORT HEALTH PREC,Clinical Assessment,40.00
2020-03-31,GC SOUTHPORT HEALTH PREC,General,14763.75
2020-03-31,GC SOUTHPORT HEALTH PREC,General Anaesthetic Category 2,10.00
2020-03-31,GC SOUTHPORT HEALTH PREC,General Anaesthetic Category 3,678.75
2020-03-31,GC SOUTHPORT HEALTH PREC,Priority 1,290.00
2020-03-31,GC SOUTHPORT HEALTH PREC,Priority 2,7770.00
2020-03-31,GC SOUTHPORT HEALTH PREC,Priority 3,6243.75
2020-03-31,GCUH DENTAL CLINIC,Clinical Assessment,0.00
2020-03-31,GCUH DENTAL CLINIC,General,37.50
2020-03-31,GCUH DENTAL CLINIC,General Anaesthetic Category 2,0.00
2020-03-31,GCUH DENTAL CLINIC,General Anaesthetic Category 3,0.00
2020-03-31,GCUH DENTAL CLINIC,Priority 3,45.00
2020-03-31,GEORGETOWN DENTAL CLINIC,General,7.50
2020-03-31,GLADSTONE DENTAL CLINIC,Clinical Assessment,10.00
2020-03-31,GLADSTONE DENTAL CLINIC,General,6802.50
2020-03-31,GLADSTONE DENTAL CLINIC,General Anaesthetic Category 3,18.75
2020-03-31,GLADSTONE DENTAL CLINIC,Priority 1,320.00
2020-03-31,GLADSTONE DENTAL CLINIC,Priority 2,870.00
2020-03-31,GLADSTONE DENTAL CLINIC,Priority 3,281.25
2020-03-31,GOONDIWINDI DENTAL CLINIC,General,701.25
2020-03-31,GOONDIWINDI DENTAL CLINIC,General Anaesthetic Category 3,15.00
2020-03-31,GOONDIWINDI DENTAL CLINIC,Priority 2,20.00
2020-03-31,GOONDIWINDI DENTAL CLINIC,Priority 3,7.50
2020-03-31,GYMPIE DENTAL CLINIC,Clinical Assessment,200.00
2020-03-31,GYMPIE DENTAL CLINIC,General,8426.25
2020-03-31,GYMPIE DENTAL CLINIC,General Anaesthetic Category 1,0.00
2020-03-31,GYMPIE DENTAL CLINIC,General Anaesthetic Category 2,70.00
2020-03-31,GYMPIE DENTAL CLINIC,General Anaesthetic Category 3,56.25
2020-03-31,GYMPIE DENTAL CLINIC,Priority 1,10.00
2020-03-31,GYMPIE DENTAL CLINIC,Priority 2,830.00
2020-03-31,GYMPIE DENTAL CLINIC,Priority 3,810.00
2020-03-31,HERVEY BAY DENTAL CLINIC,Clinical Assessment,70.00
2020-03-31,HERVEY BAY DENTAL CLINIC,General,9847.50
2020-03-31,HERVEY BAY DENTAL CLINIC,General Anaesthetic Category 3,187.50
2020-03-31,HERVEY BAY DENTAL CLINIC,Priority 1,0.00
2020-03-31,HERVEY BAY DENTAL CLINIC,Priority 2,2360.00
2020-03-31,HERVEY BAY DENTAL CLINIC,Priority 3,371.25
2020-03-31,HUGHENDEN DENTAL CLINIC,General,18.75
2020-03-31,INDOOROOPILLY DENTAL,General,0.00
2020-03-31,INGHAM DENTAL CLINIC,Clinical Assessment,0.00
2020-03-31,INGHAM DENTAL CLINIC,General,611.25
2020-03-31,INGHAM DENTAL CLINIC,Priority 1,0.00
2020-03-31,INGHAM DENTAL CLINIC,Priority 2,10.00
2020-03-31,INGHAM DENTAL CLINIC,Priority 3,138.75
2020-03-31,INGLEWOOD DENTAL CLINIC,General,652.50
2020-03-31,INGLEWOOD DENTAL CLINIC,Priority 3,0.00
2020-03-31,INJUNE DENTAL CLINIC,General,63.75
2020-03-31,INJUNE DENTAL CLINIC,Priority 2,10.00
2020-03-31,INNISFAIL DENTAL CLINIC,General,4477.50
2020-03-31,INNISFAIL DENTAL CLINIC,Priority 3,93.75
2020-03-31,IPSWICH DENTAL CLINIC,Clinical Assessment,180.00
2020-03-31,IPSWICH DENTAL CLINIC,General,20340.00
2020-03-31,IPSWICH DENTAL CLINIC,General Anaesthetic Category 3,656.25
2020-03-31,IPSWICH DENTAL CLINIC,Priority 1,0.00
2020-03-31,IPSWICH DENTAL CLINIC,Priority 2,2440.00
2020-03-31,IPSWICH DENTAL CLINIC,Priority 3,450.00
2020-03-31,KAWANA DENTAL CLINIC,Clinical Assessment,80.00
2020-03-31,KAWANA DENTAL CLINIC,General,11490.00
2020-03-31,KAWANA DENTAL CLINIC,Priority 1,0.00
2020-03-31,KAWANA DENTAL CLINIC,Priority 2,680.00
2020-03-31,KAWANA DENTAL CLINIC,Priority 3,262.50
2020-03-31,KINGAROY DENTAL CLINIC,Clinical Assessment,0.00
2020-03-31,KINGAROY DENTAL CLINIC,General,8910.00
2020-03-31,KINGAROY DENTAL CLINIC,General Anaesthetic Category 3,97.50
2020-03-31,KINGAROY DENTAL CLINIC,Priority 2,100.00
2020-03-31,KINGAROY DENTAL CLINIC,Priority 3,86.25
2020-03-31,KINGSTON LOGAN CLUSTER,Clinical Assessment,0.00
2020-03-31,KINGSTON LOGAN CLUSTER,General,17332.50
2020-03-31,KINGSTON LOGAN CLUSTER,General Anaesthetic Category 2,0.00
2020-03-31,KINGSTON LOGAN CLUSTER,General Anaesthetic Category 3,0.00
2020-03-31,KINGSTON LOGAN CLUSTER,Priority 1,0.00
2020-03-31,KINGSTON LOGAN CLUSTER,Priority 2,0.00
2020-03-31,KINGSTON LOGAN CLUSTER,Priority 3,18.75
2020-03-31,LAIDLEY DENTAL CLINIC,Clinical Assessment,130.00
2020-03-31,LAIDLEY DENTAL CLINIC,General,4773.75
2020-03-31,LAIDLEY DENTAL CLINIC,Priority 1,10.00
2020-03-31,LAIDLEY DENTAL CLINIC,Priority 2,380.00
2020-03-31,LAIDLEY DENTAL CLINIC,Priority 3,86.25
2020-03-31,MACKAY DENTAL CLINIC,Clinical Assessment,0.00
2020-03-31,MACKAY DENTAL CLINIC,General,15787.50
2020-03-31,MACKAY DENTAL CLINIC,General Anaesthetic Category 3,146.25
2020-03-31,MACKAY DENTAL CLINIC,Priority 2,150.00
2020-03-31,MACKAY DENTAL CLINIC,Priority 3,780.00
2020-03-31,MAREEBA DENTAL CLINIC,General,4575.00
2020-03-31,MAREEBA DENTAL CLINIC,General Anaesthetic Category 3,0.00
2020-03-31,MAREEBA DENTAL CLINIC,Priority 3,292.50
2020-03-31,MARYBOROUGH DENTAL CLINIC,Clinical Assessment,40.00
2020-03-31,MARYBOROUGH DENTAL CLINIC,General,7777.50
2020-03-31,MARYBOROUGH DENTAL CLINIC,General Anaesthetic Category 1,0.00
2020-03-31,MARYBOROUGH DENTAL CLINIC,General Anaesthetic Category 3,56.25
2020-03-31,MARYBOROUGH DENTAL CLINIC,Priority 2,2650.00
2020-03-31,MARYBOROUGH DENTAL CLINIC,Priority 3,345.00
2020-03-31,MILES DENTAL CLINIC,Clinical Assessment,0.00
2020-03-31,MILES DENTAL CLINIC,General,1301.25
2020-03-31,MILES DENTAL CLINIC,Priority 1,0.00
2020-03-31,MILES DENTAL CLINIC,Priority 2,30.00
2020-03-31,MILES DENTAL CLINIC,Priority 3,11.25
2020-03-31,MITCHELL DENTAL CLINIC,General,303.75
2020-03-31,MITCHELL DENTAL CLINIC,Priority 3,7.50
2020-03-31,MONTO DENTAL CLINIC,General,232.50
2020-03-31,MORNINGTON ISLAND DENTAL,General,585.00
2020-03-31,MORNINGTON ISLAND DENTAL,Priority 1,10.00
2020-03-31,MORNINGTON ISLAND DENTAL,Priority 2,0.00
2020-03-31,MORNINGTON ISLAND DENTAL,Priority 3,232.50
2020-03-31,MOSSMAN DENTAL CLINIC,General,2006.25
2020-03-31,MOSSMAN DENTAL CLINIC,Priority 3,67.50
2020-03-31,MS AREA WIDE CLUSTER,General Anaesthetic Category 1,20.00
2020-03-31,MS AREA WIDE CLUSTER,General Anaesthetic Category 2,1990.00
2020-03-31,MS AREA WIDE CLUSTER,General Anaesthetic Category 3,1181.25
2020-03-31,MS INNER BRISBANE CLUSTER,Clinical Assessment,0.00
2020-03-31,MS INNER BRISBANE CLUSTER,General,18626.25
2020-03-31,MS INNER BRISBANE CLUSTER,General Anaesthetic Category 1,0.00
2020-03-31,MS INNER BRISBANE CLUSTER,General Anaesthetic Category 2,0.00
2020-03-31,MS INNER BRISBANE CLUSTER,General Anaesthetic Category 3,0.00
2020-03-31,MS INNER BRISBANE CLUSTER,Priority 2,10.00
2020-03-31,MS INNER BRISBANE CLUSTER,Priority 3,101.25
2020-03-31,MT ISA DENTAL CLINIC,Clinical Assessment,10.00
2020-03-31,MT ISA DENTAL CLINIC,General,2456.25
2020-03-31,MT ISA DENTAL CLINIC,General Anaesthetic Category 1,0.00
2020-03-31,MT ISA DENTAL CLINIC,General Anaesthetic Category 3,183.75
2020-03-31,MT ISA DENTAL CLINIC,Priority 1,10.00
2020-03-31,MT ISA DENTAL CLINIC,Priority 3,202.50
2020-03-31,MT MORGAN DENTAL CLINIC,Clinical Assessment,0.00
2020-03-31,MT MORGAN DENTAL CLINIC,General,926.25
2020-03-31,MT MORGAN DENTAL CLINIC,Priority 1,110.00
2020-03-31,MT MORGAN DENTAL CLINIC,Priority 2,140.00
2020-03-31,MT MORGAN DENTAL CLINIC,Priority 3,3.75
2020-03-31,MUNDUBBERA DENTAL CLINIC,General,393.75
2020-03-31,MUNGINDI DENTAL CLINIC,General,78.75
2020-03-31,NAMBOUR DENTAL CLINIC,Clinical Assessment,20.00
2020-03-31,NAMBOUR DENTAL CLINIC,General,6333.75
2020-03-31,NAMBOUR DENTAL CLINIC,Priority 2,600.00
2020-03-31,NAMBOUR DENTAL CLINIC,Priority 3,671.25
2020-03-31,NATHAN INALA CLUSTER,Clinical Assessment,10.00
2020-03-31,NATHAN INALA CLUSTER,General,26047.50
2020-03-31,NATHAN INALA CLUSTER,General Anaesthetic Category 1,0.00
2020-03-31,NATHAN INALA CLUSTER,General Anaesthetic Category 2,0.00
2020-03-31,NATHAN INALA CLUSTER,General Anaesthetic Category 3,0.00
2020-03-31,NATHAN INALA CLUSTER,Priority 2,10.00
2020-03-31,NATHAN INALA CLUSTER,Priority 3,26.25
2020-03-31,NOOSA DENTAL CLINIC,Clinical Assessment,80.00
2020-03-31,NOOSA DENTAL CLINIC,General,5647.50
2020-03-31,NOOSA DENTAL CLINIC,Priority 2,500.00
2020-03-31,NOOSA DENTAL CLINIC,Priority 3,457.50
2020-03-31,ORAL HEALTH CENTRE,Clinical Assessment,30.00
2020-03-31,ORAL HEALTH CENTRE,General,13980.00
2020-03-31,ORAL HEALTH CENTRE,General Anaesthetic Category 2,0.00
2020-03-31,ORAL HEALTH CENTRE,General Anaesthetic Category 3,0.00
2020-03-31,ORAL HEALTH CENTRE,Priority 1,1850.00
2020-03-31,ORAL HEALTH CENTRE,Priority 2,11010.00
2020-03-31,ORAL HEALTH CENTRE,Priority 3,6750.00
2020-03-31,PALM BEACH DENTAL CLINIC,Clinical Assessment,0.00
2020-03-31,PALM BEACH DENTAL CLINIC,General,3476.25
2020-03-31,PALM BEACH DENTAL CLINIC,Priority 1,40.00
2020-03-31,PALM BEACH DENTAL CLINIC,Priority 2,210.00
2020-03-31,PALM BEACH DENTAL CLINIC,Priority 3,367.50
2020-03-31,PINE RIVERS DENTAL CLINIC,General,9708.75
2020-03-31,PINE RIVERS DENTAL CLINIC,Priority 1,370.00
2020-03-31,PINE RIVERS DENTAL CLINIC,Priority 2,390.00
2020-03-31,PINE RIVERS DENTAL CLINIC,Priority 3,1252.50
2020-03-31,PROSERPINE DENTAL,Clinical Assessment,0.00
2020-03-31,PROSERPINE DENTAL,General,3855.00
2020-03-31,PROSERPINE DENTAL,Priority 2,10.00
2020-03-31,PROSERPINE DENTAL,Priority 3,255.00
2020-03-31,QUILPIE DENTAL CLINIC,General,75.00
2020-03-31,REDCLIFFE DENTAL CLINIC,Clinical Assessment,0.00
2020-03-31,REDCLIFFE DENTAL CLINIC,General,11760.00
2020-03-31,REDCLIFFE DENTAL CLINIC,General Anaesthetic Category 2,390.00
2020-03-31,REDCLIFFE DENTAL CLINIC,General Anaesthetic Category 3,191.25
2020-03-31,REDCLIFFE DENTAL CLINIC,Priority 1,790.00
2020-03-31,REDCLIFFE DENTAL CLINIC,Priority 2,1990.00
2020-03-31,REDCLIFFE DENTAL CLINIC,Priority 3,2677.50
2020-03-31,RICHMOND DENTAL CLINIC,General,0.00
2020-03-31,RICHMOND DENTAL CLINIC,Priority 3,0.00
2020-03-31,ROBINA DENTAL CLINIC,Clinical Assessment,0.00
2020-03-31,ROBINA DENTAL CLINIC,General,4320.00
2020-03-31,ROBINA DENTAL CLINIC,General Anaesthetic Category 3,3.75
2020-03-31,ROBINA DENTAL CLINIC,Priority 1,40.00
2020-03-31,ROBINA DENTAL CLINIC,Priority 2,260.00
2020-03-31,ROBINA DENTAL CLINIC,Priority 3,393.75
2020-03-31,ROCKHAMPTON DENTAL CLINIC,Clinical Assessment,20.00
2020-03-31,ROCKHAMPTON DENTAL CLINIC,General,12536.25
2020-03-31,ROCKHAMPTON DENTAL CLINIC,General Anaesthetic Category 1,110.00
2020-03-31,ROCKHAMPTON DENTAL CLINIC,General Anaesthetic Category 2,170.00
2020-03-31,ROCKHAMPTON DENTAL CLINIC,General Anaesthetic Category 3,127.50
2020-03-31,ROCKHAMPTON DENTAL CLINIC,Priority 1,340.00
2020-03-31,ROCKHAMPTON DENTAL CLINIC,Priority 2,1340.00
2020-03-31,ROCKHAMPTON DENTAL CLINIC,Priority 3,330.00
2020-03-31,ROMA HOSPITAL DENTAL CLIN,General,2051.25
2020-03-31,ROMA HOSPITAL DENTAL CLIN,General Anaesthetic Category 1,0.00
2020-03-31,ROMA HOSPITAL DENTAL CLIN,General Anaesthetic Category 3,11.25
2020-03-31,ROMA HOSPITAL DENTAL CLIN,Priority 2,0.00
2020-03-31,ROMA HOSPITAL DENTAL CLIN,Priority 3,48.75
2020-03-31,SANDGATE DENTAL CLINIC,Clinical Assessment,20.00
2020-03-31,SANDGATE DENTAL CLINIC,General,5977.50
2020-03-31,SANDGATE DENTAL CLINIC,Priority 1,180.00
2020-03-31,SANDGATE DENTAL CLINIC,Priority 2,240.00
2020-03-31,SANDGATE DENTAL CLINIC,Priority 3,592.50
2020-03-31,SCUH DENTAL CLINIC,General Anaesthetic Category 1,0.00
2020-03-31,SCUH DENTAL CLINIC,General Anaesthetic Category 2,130.00
2020-03-31,SCUH DENTAL CLINIC,General Anaesthetic Category 3,52.50
2020-03-31,SCUH DENTAL CLINIC,Priority 2,20.00
2020-03-31,SCUH DENTAL CLINIC,Priority 3,7.50
2020-03-31,SMITHFIELD DENTAL CLINIC,Clinical Assessment,0.00
2020-03-31,SMITHFIELD DENTAL CLINIC,General,3675.00
2020-03-31,SMITHFIELD DENTAL CLINIC,Priority 3,251.25
2020-03-31,ST GEORGE DENTAL CLINIC,General,337.50
2020-03-31,ST GEORGE DENTAL CLINIC,Priority 3,52.50
2020-03-31,STAFFORD DENTAL CLINIC,Clinical Assessment,10.00
2020-03-31,STAFFORD DENTAL CLINIC,General,8853.75
2020-03-31,STAFFORD DENTAL CLINIC,Priority 1,80.00
2020-03-31,STAFFORD DENTAL CLINIC,Priority 2,890.00
2020-03-31,STAFFORD DENTAL CLINIC,Priority 3,1158.75
2020-03-31,STANTHORPE DENTAL CLINIC,Clinical Assessment,0.00
2020-03-31,STANTHORPE DENTAL CLINIC,General,2778.75
2020-03-31,STANTHORPE DENTAL CLINIC,Priority 2,30.00
2020-03-31,STANTHORPE DENTAL CLINIC,Priority 3,56.25
2020-03-31,SURAT DENTAL CLINIC,General,112.50
2020-03-31,THARGOMINDAH DENTAL SERVI,General,41.25
2020-03-31,TOOWOOMBA DENTAL CLINIC,Clinical Assessment,0.00
2020-03-31,TOOWOOMBA DENTAL CLINIC,General,11932.50
2020-03-31,TOOWOOMBA DENTAL CLINIC,General Anaesthetic Category 2,570.00
2020-03-31,TOOWOOMBA DENTAL CLINIC,General Anaesthetic Category 3,435.00
2020-03-31,TOOWOOMBA DENTAL CLINIC,Priority 1,20.00
2020-03-31,TOOWOOMBA DENTAL CLINIC,Priority 2,850.00
2020-03-31,TOOWOOMBA DENTAL CLINIC,Priority 3,821.25
2020-03-31,TORRES STRAIT DENTAL CLINIC,General,870.00
2020-03-31,TORRES STRAIT DENTAL CLINIC,General Anaesthetic Category 1,30.00
2020-03-31,TORRES STRAIT DENTAL CLINIC,General Anaesthetic Category 2,30.00
2020-03-31,TORRES STRAIT DENTAL CLINIC,General Anaesthetic Category 3,161.25
2020-03-31,TORRES STRAIT DENTAL CLINIC,Priority 1,0.00
2020-03-31,TORRES STRAIT DENTAL CLINIC,Priority 3,7.50
2020-03-31,TOWNSVILLE DENTAL CLINIC,Clinical Assessment,180.00
2020-03-31,TOWNSVILLE DENTAL CLINIC,General,7725.00
2020-03-31,TOWNSVILLE DENTAL CLINIC,General Anaesthetic Category 2,310.00
2020-03-31,TOWNSVILLE DENTAL CLINIC,General Anaesthetic Category 3,112.50
2020-03-31,TOWNSVILLE DENTAL CLINIC,Priority 1,110.00
2020-03-31,TOWNSVILLE DENTAL CLINIC,Priority 2,350.00
2020-03-31,TOWNSVILLE DENTAL CLINIC,Priority 3,1200.00
2020-03-31,TULLY DENTAL CLINIC,General,2726.25
2020-03-31,TULLY DENTAL CLINIC,Priority 1,40.00
2020-03-31,TULLY DENTAL CLINIC,Priority 3,131.25
2020-03-31,WARWICK DENTAL CLINIC,Clinical Assessment,0.00
2020-03-31,WARWICK DENTAL CLINIC,General,2347.50
2020-03-31,WARWICK DENTAL CLINIC,General Anaesthetic Category 3,30.00
2020-03-31,WARWICK DENTAL CLINIC,Priority 1,0.00
2020-03-31,WARWICK DENTAL CLINIC,Priority 2,130.00
2020-03-31,WARWICK DENTAL CLINIC,Priority 3,157.50
2020-03-31,WOORABINDA DENTAL CLINIC,Priority 1,0.00
2020-03-31,WOORABINDA DENTAL CLINIC,Priority 2,0.00
2020-03-31,YARRABAH DENTAL CLINIC,Clinical Assessment,0.00
2020-03-31,YARRABAH DENTAL CLINIC,General,3.75
2020-07-31,ATHERTON DENTAL CLINIC,Clinical Assessment,0.00
2020-07-31,ATHERTON DENTAL CLINIC,General,4605.00
2020-07-31,ATHERTON DENTAL CLINIC,Priority 3,435.00
2020-07-31,AUGATHELLA DENTAL CLINIC,General,41.25
2020-07-31,AYR DENTAL CLINIC,Clinical Assessment,50.00
2020-07-31,AYR DENTAL CLINIC,General,663.75
2020-07-31,AYR DENTAL CLINIC,Priority 2,10.00
2020-07-31,AYR DENTAL CLINIC,Priority 3,251.25
2020-07-31,BAYSIDE CLUSTER,Clinical Assessment,0.00
2020-07-31,BAYSIDE CLUSTER,General,26913.75
2020-07-31,BAYSIDE CLUSTER,General Anaesthetic Category 2,0.00
2020-07-31,BAYSIDE CLUSTER,General Anaesthetic Category 3,0.00
2020-07-31,BAYSIDE CLUSTER,Priority 1,10.00
2020-07-31,BAYSIDE CLUSTER,Priority 2,20.00
2020-07-31,BAYSIDE CLUSTER,Priority 3,243.75
2020-07-31,BEENLEIGH BEAUDESERT CLUS,Clinical Assessment,130.00
2020-07-31,BEENLEIGH BEAUDESERT CLUS,General,38595.00
2020-07-31,BEENLEIGH BEAUDESERT CLUS,General Anaesthetic Category 2,0.00
2020-07-31,BEENLEIGH BEAUDESERT CLUS,Priority 3,326.25
2020-07-31,BILOELA DENTAL CLINIC,General,1016.25
2020-07-31,BILOELA DENTAL CLINIC,Priority 1,20.00
2020-07-31,BILOELA DENTAL CLINIC,Priority 2,230.00
2020-07-31,BILOELA DENTAL CLINIC,Priority 3,45.00
2020-07-31,BOONAH DENTAL CLINIC,Clinical Assessment,30.00
2020-07-31,BOONAH DENTAL CLINIC,General,1440.00
2020-07-31,BOONAH DENTAL CLINIC,Priority 1,0.00
2020-07-31,BOONAH DENTAL CLINIC,Priority 2,60.00
2020-07-31,BOONAH DENTAL CLINIC,Priority 3,3.75
2020-07-31,BOWEN DENTAL CLINIC,General,3240.00
2020-07-31,BOWEN DENTAL CLINIC,Priority 2,40.00
2020-07-31,BOWEN DENTAL CLINIC,Priority 3,168.75
2020-07-31,BUNDABERG DENTAL CLINIC,Clinical Assessment,0.00
2020-07-31,BUNDABERG DENTAL CLINIC,General,14418.75
2020-07-31,BUNDABERG DENTAL CLINIC,General Anaesthetic Category 1,0.00
2020-07-31,BUNDABERG DENTAL CLINIC,General Anaesthetic Category 3,435.00
2020-07-31,BUNDABERG DENTAL CLINIC,Priority 1,10.00
2020-07-31,BUNDABERG DENTAL CLINIC,Priority 2,2790.00
2020-07-31,BUNDABERG DENTAL CLINIC,Priority 3,840.00
2020-07-31,CABOOLTURE DENTAL CLINIC,Clinical Assessment,30.00
2020-07-31,CABOOLTURE DENTAL CLINIC,General,20692.50
2020-07-31,CABOOLTURE DENTAL CLINIC,General Anaesthetic Category 1,0.00
2020-07-31,CABOOLTURE DENTAL CLINIC,General Anaesthetic Category 2,0.00
2020-07-31,CABOOLTURE DENTAL CLINIC,General Anaesthetic Category 3,0.00
2020-07-31,CABOOLTURE DENTAL CLINIC,Priority 1,450.00
2020-07-31,CABOOLTURE DENTAL CLINIC,Priority 2,4450.00
2020-07-31,CABOOLTURE DENTAL CLINIC,Priority 3,5355.00
