quarter_start,clinic_id,clinic_name,clinic_waiting_total,clinic_treated_total,catchment_total,pct_of_catchment,catchment,capacity_ratio,capacity_pct,n_qtr_to_100pct,total_months
2023-07-01,46,GAYNDAH DENTAL CLINIC,322,50,10631,3.0288778101777820,Wide Bay,0.155,15.53,6,18
2023-10-01,51,BUNDABERG DENTAL CLINIC,3724,340,11135,33.4440951953300404,Wide Bay,0.091,9.13,11,33
2023-10-01,46,GAYNDAH DENTAL CLINIC,318,77,11135,2.8558599012123934,Wide Bay,0.242,24.21,4,12
2023-10-01,47,MARYBOROUGH DENTAL CLINIC,2433,116,11135,21.8500224517287831,Wide Bay,0.048,4.77,21,63
2023-10-01,44,HERVEY BAY DENTAL CLINIC,4203,328,11135,37.7458464301751235,Wide Bay,0.078,7.80,13,39
2023-10-01,131,CHILDERS DENTAL CLINIC,254,14,11135,2.2810956443646161,Wide Bay,0.055,5.51,18,54
2023-10-01,50,MONTO DENTAL CLINIC,66,5,11135,0.59272563987427031881,Wide Bay,0.076,7.58,13,39
2023-10-01,48,MUNDUBBERA DENTAL CLINIC,137,9,11135,1.23035473731477323754,Wide Bay,0.066,6.57,15,45
2024-01-01,51,BUNDABERG DENTAL CLINIC,3936,197,11174,35.2246286021120458,Wide Bay,0.050,5.01,20,60
2024-01-01,131,CHILDERS DENTAL CLINIC,248,17,11174,2.2194379810273850,Wide Bay,0.069,6.85,15,45
2024-01-01,44,HERVEY BAY DENTAL CLINIC,3835,850,11174,34.3207445856452479,Wide Bay,0.222,22.16,5,15
2024-01-01,50,MONTO DENTAL CLINIC,64,7,11174,0.57275818865222838733,Wide Bay,0.109,10.94,9,27
2024-01-01,46,GAYNDAH DENTAL CLINIC,306,58,11174,2.7385000894934670,Wide Bay,0.190,18.95,5,15
2024-01-01,47,MARYBOROUGH DENTAL CLINIC,2651,119,11174,23.7247180955790227,Wide Bay,0.045,4.49,22,66
2024-01-01,48,MUNDUBBERA DENTAL CLINIC,134,22,11174,1.19921245749060318597,Wide Bay,0.164,16.42,6,18
2024-04-01,131,CHILDERS DENTAL CLINIC,255,19,11501,2.2171985044778715,Wide Bay,0.075,7.45,13,39
2024-04-01,47,MARYBOROUGH DENTAL CLINIC,2703,75,11501,23.5023041474654378,Wide Bay,0.028,2.77,36,108
2024-04-01,46,GAYNDAH DENTAL CLINIC,325,48,11501,2.8258412311972872,Wide Bay,0.148,14.77,7,21
2024-04-01,44,HERVEY BAY DENTAL CLINIC,4054,565,11501,35.2491087731501609,Wide Bay,0.139,13.94,7,21
2024-04-01,48,MUNDUBBERA DENTAL CLINIC,142,17,11501,1.23467524563081471176,Wide Bay,0.120,11.97,8,24
2024-04-01,50,MONTO DENTAL CLINIC,66,2,11501,0.57386314233544909138,Wide Bay,0.030,3.03,33,99
2024-04-01,51,BUNDABERG DENTAL CLINIC,3956,240,11501,34.3970089557429789,Wide Bay,0.061,6.07,16,48
2024-07-01,131,CHILDERS DENTAL CLINIC,263,15,10803,2.4345089327038786,Wide Bay,0.057,5.70,18,54
2024-07-01,50,MONTO DENTAL CLINIC,61,8,10803,0.56465796537998704064,Wide Bay,0.131,13.11,8,24
2024-07-01,48,MUNDUBBERA DENTAL CLINIC,142,23,10803,1.31444968990095343886,Wide Bay,0.162,16.20,6,18
2024-07-01,47,MARYBOROUGH DENTAL CLINIC,2372,382,10803,21.9568638341201518,Wide Bay,0.161,16.10,6,18
2024-07-01,46,GAYNDAH DENTAL CLINIC,338,67,10803,3.1287605294825511,Wide Bay,0.198,19.82,5,15
2024-07-01,44,HERVEY BAY DENTAL CLINIC,3936,806,10803,36.4343237989447376,Wide Bay,0.205,20.48,5,15
2024-07-01,51,BUNDABERG DENTAL CLINIC,3691,468,10803,34.1664352494677404,Wide Bay,0.127,12.68,8,24
2024-10-01,48,MUNDUBBERA DENTAL CLINIC,133,17,11732,1.13365155131264916468,Wide Bay,0.128,12.78,8,24
2024-10-01,131,CHILDERS DENTAL CLINIC,273,20,11732,2.3269689737470167,Wide Bay,0.073,7.33,14,42
2024-10-01,46,GAYNDAH DENTAL CLINIC,347,60,11732,2.9577224684623253,Wide Bay,0.173,17.29,6,18
2024-10-01,47,MARYBOROUGH DENTAL CLINIC,2621,139,11732,22.3406068871462666,Wide Bay,0.053,5.30,19,57
2024-10-01,44,HERVEY BAY DENTAL CLINIC,4468,295,11732,38.0838731674053870,Wide Bay,0.066,6.60,15,45
2024-10-01,51,BUNDABERG DENTAL CLINIC,3830,232,11732,32.6457551994544835,Wide Bay,0.061,6.06,17,51
2024-10-01,50,MONTO DENTAL CLINIC,60,10,11732,0.51142175247187180361,Wide Bay,0.167,16.67,6,18
2025-01-01,50,MONTO DENTAL CLINIC,61,8,11636,0.52423513234788587143,Wide Bay,0.131,13.11,8,24
2025-01-01,46,GAYNDAH DENTAL CLINIC,360,36,11636,3.0938466827088347,Wide Bay,0.100,10.00,10,30
2025-01-01,47,MARYBOROUGH DENTAL CLINIC,2503,341,11636,21.5108284633894809,Wide Bay,0.136,13.62,7,21
2025-01-01,48,MUNDUBBERA DENTAL CLINIC,134,9,11636,1.15159848745273289790,Wide Bay,0.067,6.72,15,45
2025-01-01,131,CHILDERS DENTAL CLINIC,266,32,11636,2.2860089377793056,Wide Bay,0.120,12.03,8,24
2025-01-01,51,BUNDABERG DENTAL CLINIC,3650,408,11636,31.3681677552423513,Wide Bay,0.112,11.18,9,27
2025-01-01,44,HERVEY BAY DENTAL CLINIC,4662,259,11636,40.0653145410794087,Wide Bay,0.056,5.56,18,54
2025-04-01,131,CHILDERS DENTAL CLINIC,270,29,11693,2.3090738048405029,Wide Bay,0.107,10.74,9,27
2025-04-01,47,MARYBOROUGH DENTAL CLINIC,2511,250,11693,21.4743863850166766,Wide Bay,0.100,9.96,10,30
2025-04-01,48,MUNDUBBERA DENTAL CLINIC,143,12,11693,1.22295390404515522107,Wide Bay,0.084,8.39,12,36
2025-04-01,50,MONTO DENTAL CLINIC,65,9,11693,0.55588813820234328231,Wide Bay,0.138,13.85,7,21
2025-04-01,44,HERVEY BAY DENTAL CLINIC,4560,482,11693,38.9976909261951595,Wide Bay,0.106,10.57,9,27
2025-04-01,51,BUNDABERG DENTAL CLINIC,3775,256,11693,32.2842726417514752,Wide Bay,0.068,6.78,15,45
2025-04-01,46,GAYNDAH DENTAL CLINIC,369,44,11693,3.1557341999486872,Wide Bay,0.119,11.92,8,24
